Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,Extent,Perimeter,Class
0.5953389830508475,0.4933793226122612,0.4636718692253095,0.8399722229140913,0.4855203548108125,0.9227404032099056,0.4464407443381108,-1.0
0.4574267740513684,0.4476300770635605,0.38766587581129525,0.8541836802469917,0.4014749402962575,0.4889428723448411,0.41817423469424575,-1.0
0.23143807348639658,0.20952187664425373,0.2669243072775278,0.7217076448046436,0.19004435135156578,0.7433752943354084,0.2168184698070265,1.0
0.20718135192531154,0.1877428276602529,0.2520060161380786,0.704154028381571,0.1701854187989432,0.7957312758957488,0.18615380248706032,1.0
0.08449032335617263,0.12642843068493606,0.08281125021707501,0.809868535924558,0.07380255317798459,0.6983667810268792,0.11096181757741334,1.0
0.39567055335176504,0.34116993407540397,0.38435614630987514,0.7732591155753492,0.3255262260094098,0.8610953027208632,0.33519797910115035,-1.0
0.11126637817045318,0.09183225091274747,0.17934799250402064,0.6027925134115664,0.09104324851831576,0.7491941401115012,0.10654410806093677,1.0
0.3087760948831991,0.20648973201570522,0.41812366953874636,0.5063007593357517,0.24673712104983378,0.7639184533625368,0.2287587453377842,1.0
0.36452197780181916,0.25279530880488427,0.4471848943950134,0.5760475588513224,0.29562278342417825,0.7189886694736853,0.30113355645580686,-1.0
0.2281624393957607,0.13008488317175226,0.38555797843027445,0.2822086779418694,0.1832409016256873,0.8346235411741871,0.17991041425828613,1.0
0.1837009656609368,0.16424168064388867,0.24142818653434236,0.6750062347284531,0.15341283253596108,0.5941853728512628,0.18529604619087411,1.0
0.10328264615138037,0.09233279117517337,0.1959949044906311,0.5725903661804449,0.08974603099040773,0.6923264748739367,0.11618244086749328,1.0
0.3885332772368474,0.38456131535477767,0.3117201759889272,0.858879502594021,0.3166361205658566,0.7941256250597702,0.3329455870771774,-1.0
0.2969607725287495,0.22812903880149094,0.36136097828373026,0.6397047354809813,0.24055252739231509,0.8146927284187523,0.24050129914238805,1.0
0.2074067395920984,0.17179711875130743,0.27849034707536013,0.6384737322144686,0.16896754179261975,0.6975581588373779,0.18632073542860636,1.0
0.2835426934327043,0.25659289736371393,0.30848982550460735,0.7441028885282461,0.2292663381969073,0.767396230930822,0.24599902149393915,-1.0
0.08969427415154066,0.10192919305226184,0.11217486423865551,0.7347263434079532,0.07368750942168693,0.7330623900525731,0.09410110940650288,1.0
0.2722733100933606,0.2803100832852865,0.25248320743128816,0.8196811003930294,0.22048334245749332,0.7870797908588051,0.24144612997004347,1.0
0.07047121048202909,0.054333863645207515,0.12925672625770138,0.5868428411419296,0.05685938479359563,0.6973685993606253,0.06578601121192837,1.0
0.07153303682333614,0.035143162364859655,0.16798470174952604,0.4090727176333177,0.062365616991566106,0.6215639241777017,0.08293247778998108,1.0
0.18934567456024362,0.14204676339914807,0.2876412983448777,0.5495841537932313,0.15375796380485404,0.7127941134476691,0.17223486647048442,1.0
0.18756260768521857,0.253400706709774,0.13615558412665663,0.8841314937268183,0.15180618697387316,0.8917697894613025,0.19217926384978154,1.0
0.3008274231678487,0.31813798758013245,0.2714499962741032,0.8377622954670053,0.2525210450733503,0.4497696666777362,0.3016944896253823,-1.0
0.6695366029570862,0.4465519685533736,0.6440985034172739,0.6762604514295214,0.55318195161815,0.8825928987507704,0.4544982654849546,-1.0
0.2650408702969107,0.2142692744724995,0.3415711467134145,0.6386372549576137,0.22316505208705242,0.5343072385038729,0.24950076466833018,-1.0
0.32077172737107823,0.3099858057409488,0.29733722149433683,0.8117660446804116,0.262906719348773,0.5376253820716633,0.27891704298739733,-1.0
0.4004888408061867,0.3254972116435878,0.39681316061351024,0.7459806840422537,0.3250303477495061,0.8542142627664454,0.3116411913527774,-1.0
0.3920693592979925,0.29903383101161024,0.43094349254450126,0.6786392130439945,0.32471298566316775,0.5869403895882608,0.343068362166549,-1.0
0.07038105541531434,0.02738771580804649,0.19773826551177803,0.258714324799344,0.06607478637564564,0.5859791242037423,0.08367381399436856,1.0
0.20648515446568097,0.2689837204813834,0.16095694632495014,0.8779596187576407,0.17579876070105285,0.7223345831108328,0.22422076713143296,-1.0
0.5945075529911448,0.42802588291357774,0.5405400370157759,0.7388250332047974,0.4876942851022303,0.767265464457373,0.426800386206817,-1.0
0.9082271506992026,0.632197459086874,0.659653331436953,0.820313000111227,0.7298336229262371,0.8795467183677519,0.5999084033657913,-1.0
0.13868854429618946,0.13173931949087545,0.1965783524735315,0.672526438673841,0.11660279754679108,0.585070569712016,0.15184355063961294,-1.0
0.27220819810073327,0.24021952915690567,0.30556738884607404,0.724793055711568,0.2267829798713097,0.8103364798689056,0.25759917716973135,1.0
0.46181932924630364,0.39870196534064745,0.4155543274522183,0.8024789134256727,0.38657875736875097,0.7686847318591505,0.3910810663887979,-1.0
0.8851775053091318,0.5947852548444943,0.6770869468124612,0.7879916435156987,0.726374376185149,0.7404825802406738,0.5815356772257766,-1.0
0.1847828264615138,0.21117073228456945,0.17730875158803183,0.8150789485501964,0.14859289584969732,0.9033918971143073,0.17262501810043782,-1.0
0.37530552550386664,0.3306490282956117,0.3556244453458706,0.7857209509624827,0.3098882092050873,0.5701468747379135,0.32238503395666196,-1.0
0.3778899707496895,0.2515657494788217,0.4683324606935547,0.5434570705309437,0.3044375153722261,0.8180943753471669,0.2806085018417947,1.0
0.2910155467403935,0.2543254697931767,0.31729949809588515,0.732259573221878,0.23873562944802798,0.7245259054119214,0.26419326889818007,1.0
0.25872500701206075,0.21131415303444318,0.32658359893290845,0.6525116553075171,0.2140408921048247,0.7617988608959869,0.23723624474967034,1.0
0.21995331970990104,0.16760454567572797,0.31770856969717093,0.5681598183361184,0.18130895992510254,0.7052203055221238,0.20779831806642585,1.0
0.5330368233361381,0.45086067816747877,0.4352487539858727,0.8288448429261052,0.43508358523948937,0.7279463298413913,0.40311274612386044,-1.0
0.30688283848218934,0.27680438493662746,0.3287583402014639,0.7500373324000704,0.24956164361824515,0.7021570223584835,0.27205114401983177,-1.0
0.12483972432584044,0.1666609779959013,0.11074340396787274,0.829258193350378,0.10286895326049873,0.5344532267154651,0.1647031600357727,1.0
0.3254998597587851,0.33045919489168285,0.2791618837999961,0.8419579505465581,0.26851609422480344,0.5788056688430643,0.3043302982326757,-1.0
0.2814090235204552,0.21782405762821885,0.35030467326255543,0.6341062677222118,0.2333603091106721,0.6988933851242637,0.27337746713176975,1.0
0.5214268541892054,0.35269127476092715,0.5617768255624935,0.6236723758456132,0.4380231515641984,0.5875209842141028,0.3986233564682185,-1.0
0.29935989902632526,0.254838892761829,0.33422732975793534,0.7154543198457317,0.24166329469449932,0.708309666475365,0.25093340530211733,1.0
0.29548823977240857,0.23103351140655992,0.36590264194637295,0.6394182332142959,0.24393243361181857,0.6476955923662862,0.25089540039611696,-1.0
0.23456344913250793,0.19570857874931244,0.3035840165145582,0.652655984865395,0.19134553590555303,0.8734411486009728,0.2074139393335864,1.0
0.6451596746403815,0.46261504757138094,0.5724891502526439,0.7487448776831656,0.5310618142003666,0.8392552208751025,0.45064293236233205,-1.0
0.16770344993388628,0.16782789658681205,0.19599989668136128,0.7393016952191369,0.13627131284761065,0.7794148676061065,0.15456402840457814,-1.0
0.25842949873782906,0.2584273183498003,0.25895521420145046,0.7925233448099767,0.2082768032117043,0.8316501002867809,0.2273944173198459,1.0
0.2864827503305686,0.2728562253508043,0.34760642702191313,0.7267376776807943,0.26892073088488483,0.4578392511141884,0.3374191012657558,-1.0
0.2867181552269904,0.3184516642606672,0.24007703911094713,0.8595027879581073,0.24342465427367718,0.555802747169256,0.3006298711826117,-1.0
0.1080558560724446,0.15312264373805054,0.09589597261652934,0.8286844209591748,0.0886114615317481,0.5153144074706316,0.13107074252445908,1.0
0.2387055735865689,0.2225178040150811,0.26140755352115524,0.7465654428324644,0.190825855489174,0.6821682155489429,0.201245598767294,1.0
0.2121999839724326,0.16013168046551535,0.3097526997153378,0.5615925601638376,0.1721570307603202,0.604490684921807,0.19882050090466108,1.0
0.23994771006130544,0.2846018922443814,0.21203934761936782,0.853751033930353,0.19842271043089837,0.6026754130825254,0.25426051833881036,-1.0
0.4153494009696678,0.29802713676241177,0.480428416043433,0.6222819744226133,0.3425844381500964,0.6740333806681466,0.33074034037963534,-1.0
0.53145910966863,0.3634826683863216,0.5468742907650416,0.6554057391924606,0.42872047540840535,0.7148102858914593,0.38146630624545685,-1.0
0.2526245141643627,0.21456891042744544,0.30063138228049024,0.6905873808861354,0.20350050381231205,0.802272060068337,0.22238402369966695,1.0
0.8509336058019794,0.49788636209196474,0.7597584317549885,0.6418474484682539,0.679499996032974,0.8555780339278167,0.4907102058567004,-1.0
0.1953560123412269,0.2901869528903764,0.1245437146351065,0.9138093913212483,0.16928887090503733,0.5584149949770458,0.26874760364635425,-1.0
0.5136134150739271,0.43424836414693696,0.43306684273681467,0.8184955001851841,0.41505803759153914,0.6319652133129606,0.3884803762389479,-1.0
0.04121088271827543,0.03737734145780713,0.07829307317510452,0.6388003228550367,0.036643419893842386,0.895947907458768,0.04852168131779846,1.0
0.14079216251953358,0.16441543810579107,0.14708978832748962,0.789642960095661,0.11399646141273732,0.6833201685967178,0.14561555680314275,1.0
0.17163020395079537,0.16233836657706185,0.2174031376795765,0.7034459379291965,0.14378486024167123,0.7313386000913128,0.17350105523748496,1.0
0.2643246383780102,0.29491375298053335,0.2263402432477911,0.8515359662375227,0.22036829870119568,0.7762027472307137,0.26084691287110706,-1.0
0.3504878390832232,0.3316668433406458,0.315970039633998,0.8168561824027729,0.28357889224763766,0.785989128628033,0.2916650430393534,-1.0
0.6635913771687302,0.5031270200559866,0.5296079038812542,0.8089976498300854,0.5385713945683479,0.573897256406261,0.47387258927424586,-1.0
0.2309722723083704,0.34316034840788434,0.13120119903510502,0.9352107091067962,0.19445568435166893,0.2649041613246998,0.27121936576065864,-1.0
0.280572584845935,0.2533042323966047,0.29944507125144737,0.7487775907092059,0.22808416442529694,0.7328212895729248,0.2547661279110435,1.0
0.14025123211924512,0.09876904335303574,0.243300308550982,0.49659850555172136,0.11511912979315926,0.7372520620845862,0.13835325223375042,1.0
0.12034198821973795,0.08401173367214045,0.21719765485165923,0.49969469744345635,0.09873927911202088,0.7269068376728162,0.12032353239725807,1.0
0.19491525423728812,0.28136108836266277,0.12427587776419974,0.9091465852307407,0.162886090813161,0.6724765579196573,0.22254807019265604,-1.0
0.1831750611051008,0.14767530095942236,0.26103372217895476,0.6097203533832383,0.1518775934432993,0.7291187307208236,0.16918437142050313,1.0
0.36837360259646595,0.20979044305374503,0.5255495058554985,0.3069561261587354,0.2959718817191504,0.7914085239494788,0.2682116863642727,1.0
0.04933485595223785,0.054329765998358745,0.08553435413059914,0.6723769786518471,0.04474408714762891,0.7176848875444983,0.06342249091851124,1.0
0.06610369836118123,0.06326022535930749,0.10685740334943954,0.6571615496484859,0.05469338855433636,0.6952113377563659,0.06896928289553125,1.0
0.5844151941339104,0.5664189791112896,0.37791816481530616,0.9142674878048118,0.4861907822182023,0.7735333328519153,0.4827614076055033,-1.0
0.4316474335857675,0.3440397417803639,0.4309107072119191,0.737572167998725,0.3490546576853196,0.7789816439885447,0.3291272967110362,-1.0
0.7360009215851264,0.4797281896745148,0.6636066633707726,0.69830130023372,0.5889883290092749,0.5624584373567749,0.4679991475355262,-1.0
0.2307218415674961,0.22332549271459928,0.27566758611328973,0.7325428589630784,0.18932631963122526,0.8164588736620537,0.23208393407543926,1.0
0.5394979364506952,0.5389406016356068,0.3488683762959783,0.9157875072165188,0.438967303771055,0.4447781832786386,0.44530107823285847,-1.0
0.09955623672717073,0.08418036104088025,0.17101077807781795,0.5962322914906754,0.08728647482128547,0.6081185398290333,0.12544409213736224,1.0
0.5818608005769924,0.47752085677753425,0.4664823113736471,0.8283659523307532,0.47816548845992113,0.8442378302313288,0.4385111890772938,-1.0
0.5535120407100212,0.5179968412445634,0.41079644435192986,0.8800499772089688,0.46931902030323946,0.5547263255494537,0.4691128356037657,-1.0
0.21835056296830546,0.22692221364001786,0.23007738041659317,0.7835302036584928,0.1870016423487968,0.7658259445714067,0.2341467826441697,-1.0
0.31328885683375407,0.18169532579620068,0.471077434023042,0.31182606801305146,0.25167606851847446,0.7268546513647994,0.23115353549056877,1.0
0.2914012100813399,0.3103325041159619,0.2501499232968011,0.8466488657766544,0.24087782353081189,0.50343899999831,0.2789959392479551,-1.0
0.12613194694875185,0.1110786972961641,0.1853517607023069,0.6430624114943994,0.1015717357325907,0.7484818439782595,0.12253118446859765,1.0
0.395505269062788,0.43633895739190565,0.27453096001956184,0.9066284370412937,0.32461777703726624,0.632597583797644,0.3712242246157295,-1.0
0.19778018191289018,0.21717414647502548,0.19865468380882736,0.8019687558550179,0.16487753790493417,0.8574819386449597,0.19036849845502843,1.0
0.462430380254037,0.330455563381321,0.48862034942823673,0.6656618842078931,0.3760066328676045,0.7560257154529703,0.35734714210323,-1.0
0.3128881676483552,0.20105546917981515,0.4509863115062574,0.43048104884645605,0.2571783336903657,0.7652420048945294,0.25269413892188264,-1.0
0.7193472773169852,0.6400160709605736,0.45286968797092614,0.9116436474898177,0.5894167678258316,0.7398412501114193,0.559155117264378,-1.0
1.0,0.6665793259677182,0.707444538398418,0.8165512270940387,0.8055284475440142,0.7996762390072327,0.5940402534494262,-1.0
0.26989922666987215,0.23500780249757297,0.31990344727300574,0.7013478307978739,0.2215068351859345,0.7210941091258809,0.2363539536407497,1.0
0.2555395279881396,0.19155123429186194,0.34645944875243057,0.5824565877717144,0.2100421298169614,0.7712829936661545,0.21919113052087408,1.0
0.30305625676163,0.3259747422323414,0.25053851661670534,0.8579072119878004,0.2508350589896778,0.7693947518651458,0.2806681551119725,-1.0
0.6764835517089395,0.47704843347404174,0.5825212746829781,0.7548407396177494,0.5450059108688581,0.8897639814079253,0.4471758265706249,-1.0
0.3612513523260007,0.3385841091070832,0.3257909939087306,0.8155881410001784,0.293786050349495,0.6783448946476834,0.3145305263583266,-1.0
0.3884531393997676,0.32596893153066364,0.3830328428080433,0.7583885965723499,0.3249549742540008,0.737113993127676,0.34638537263329255,-1.0
0.3197950474816685,0.21259575545606257,0.4349872244141559,0.4950554096482573,0.26132784296923967,0.6960883886276781,0.252545967895957,-1.0
0.24970449172576833,0.2151829667819415,0.29945181663323284,0.6930194686783112,0.205297566626203,0.6328384713705005,0.2204982106424321,-1.0
0.32700244420403096,0.2599671616810498,0.3774803114456952,0.6761227277313818,0.26139131538650734,0.7907211181566186,0.26167917220503983,-1.0
0.09042553191489362,0.06606682899986668,0.16669018001601935,0.5463898554288034,0.07534969334888407,0.6826175476504603,0.08884200013566312,1.0
0.7660526104900429,0.518924639852311,0.6384076326287735,0.7537001283796346,0.6171740493022001,0.8990278302758855,0.48666965895167075,-1.0
0.17954882397724087,0.159910437471055,0.23838414537694103,0.67063094982426,0.14822792945040822,0.7437789941462264,0.1707839449958363,1.0
0.6326681892855712,0.478807254301263,0.535430112233545,0.787511277524724,0.5167567181586652,0.6397136509008601,0.4760355013929519,-1.0
0.08071382778378812,0.045205175628723254,0.17831468390143,0.43052251153913446,0.06734026769491983,0.9755589148979288,0.08243360326438091,1.0
0.16324578274632368,0.14343493612928915,0.2263538458988618,0.6534964256413535,0.13159418910019915,0.8723450539546415,0.14755573130820102,1.0
0.4705543534879994,0.43790754308511465,0.3776773938175025,0.8538893265932131,0.39425891985813916,0.6327938224018902,0.4092454871579498,-1.0
0.25114196417838686,0.24996544862103712,0.2590032713170883,0.7831435962063703,0.21036742595545824,0.6119723042065794,0.252189010424409,-1.0
0.8436060023239973,0.586953600998029,0.6431795263391704,0.8013333967008961,0.6946342005252343,0.9036248764070587,0.5521771278778493,-1.0
0.20088552309973154,0.18102406359621728,0.2490635269444451,0.6961789868325554,0.16328279342108395,0.6981744713211588,0.1782415659175852,1.0
0.3649927875946628,0.3816092856832776,0.29119119723362163,0.8691886363209751,0.30855132141638697,0.43152258887283695,0.3495551742236295,-1.0
0.25159774812677804,0.18478902622949572,0.34354736541721603,0.5704280671124962,0.2037226572727489,0.7603653441035781,0.2117267745524922,1.0
0.380915174099451,0.3877183151013802,0.3082634957403412,0.8629369155491273,0.32284054935377143,0.7758049802761611,0.3724187332435648,-1.0
0.4556537244059783,0.42617157382615584,0.38258643807764314,0.8436348053281012,0.39270781266116045,0.8067563599813107,0.39222746754068327,-1.0
0.382573025604039,0.3149542591760098,0.39046453305009815,0.7392999377865608,0.3067939288632883,0.88964620005385,0.29574070840182637,-1.0
0.25856973995271865,0.2586492309375962,0.274723086348908,0.778639542684873,0.21892430120835615,0.6023366937414599,0.24652964695366625,-1.0
0.19096345714629162,0.18551735263271474,0.22242683133946048,0.735795385731328,0.15438872095145154,0.6233307849634162,0.17223005572288944,1.0
0.13965520695596426,0.14322240782664666,0.17384506976397482,0.7260741555881276,0.11563484318345908,0.6888433219578917,0.14573534441825794,1.0
0.31886845374043354,0.2500136060795569,0.37643639246542715,0.6607525664082987,0.2637953331905204,0.7875777315562742,0.2775589689413325,1.0
0.13462655767920823,0.12286852443393305,0.20124437966603204,0.6455649661378445,0.11098548861860218,0.6682045985101396,0.14630253155970696,1.0
0.29421605160876707,0.24285881869732615,0.3383369398399334,0.6929328523584904,0.23843016843992731,0.7330549448996124,0.25299673494560726,1.0
0.30985795568377605,0.2693599938363513,0.33668317746798787,0.7329323226507051,0.2539729766183483,0.7812549419891548,0.26336100956424735,-1.0
0.09552931041391192,0.08941033155919495,0.15447849684303408,0.6409344329000978,0.08468410571331096,0.5872920325910693,0.11071983697338553,1.0
0.2500651119926273,0.2164444157011898,0.2936754250645638,0.7018791981995257,0.20223502249303787,0.7130315703677909,0.2187418066955023,1.0
0.11549865769122893,0.13661605289391635,0.13256182160839083,0.7667984380265319,0.09464134117217686,0.5394199558589349,0.12698930426487207,1.0
0.15947429578875666,0.16691436445104202,0.18327779076703984,0.7528408987257176,0.13157832099588224,0.5929030791436221,0.16088198322107455,1.0
0.417638337941259,0.3195421354310083,0.43246820846438416,0.705971930984651,0.3376018533945842,0.856440964908505,0.3120116189175914,-1.0
0.4002935048283047,0.32097436952790465,0.40296641739697164,0.7352212530501442,0.32511762232324914,0.8936773926108569,0.3083015703723374,-1.0
0.37695836839363706,0.26920753066066594,0.4496928122523646,0.6063132491710502,0.30841247550361395,0.7569452489114151,0.3069040481959937,-1.0
0.14313118563929958,0.18459435120052206,0.13226536018544088,0.8282475408276939,0.1171185109370909,0.4912704945010456,0.15612078632631593,1.0
0.12326701927314981,0.09868456223793437,0.19685335014442826,0.5899726867263065,0.09805695062639341,0.876734256963967,0.10355326628113336,1.0
0.2616249949913852,0.30390668434999907,0.23774788419898638,0.8503998268338755,0.22552939963027316,0.5956056806429292,0.28194204107512516,-1.0
0.41884040549745566,0.3612537747653658,0.38249195281360887,0.7938367224301109,0.33785971008973414,0.5291433927900059,0.32620380539756255,-1.0
0.16513403053251594,0.14603720702008402,0.22019896961556285,0.6680793517260967,0.13187981497790366,0.7864751114265252,0.14254485661326258,1.0
0.9670232800416717,0.4479415639263707,1.0,0.2587276522680912,0.8018153111338554,0.7728681944755603,0.6390529754714412,-1.0
0.2244310213567336,0.19123402433045023,0.2873794098724883,0.6654851057279427,0.18168186037655012,0.6824734053627005,0.19492283320320267,1.0
0.21743398645670556,0.1696833578620305,0.3142713991858652,0.5790937046714244,0.1814517728639548,0.7047281462317595,0.2031078391613135,-1.0
0.1598549505148856,0.13528639370547868,0.2243743566373726,0.6381339624598511,0.1302533342854196,0.7394806869725165,0.1443079956068253,1.0
0.10526104900428737,0.10454649875621592,0.1517834864462654,0.6815466651544704,0.08922635057402867,0.5657953145273129,0.10818697836462488,1.0
0.3222242256681492,0.3946376465379874,0.22890765685284756,0.909796789636289,0.2741730734137846,0.367817294717192,0.32535230307324986,-1.0
0.1016548463356974,0.1394819692598639,0.09771859560323831,0.8104320946654001,0.08984520664238847,0.5583305938960326,0.13567655227189962,1.0
0.12012661778258606,0.12312879576515781,0.16219302003677585,0.7047430780461234,0.10533644348177945,0.6480837302270772,0.1452773612472152,-1.0
0.5104028929759186,0.5367905628351416,0.3289810166954147,0.9229138734887022,0.4084529391696221,0.33990109667410406,0.42189679118324663,-1.0
0.2879903433906319,0.25813512282476647,0.31403285618376364,0.7406234980818993,0.23699013797316704,0.5891704697050865,0.2619230771081057,1.0
0.2477361061024963,0.19995205789472295,0.31244224569874873,0.6491595711250229,0.19841080935266067,0.7803726233209363,0.20287596112723516,1.0
0.1482349641383179,0.08717460606460786,0.300366722153906,0.2952487542941308,0.12677028538785615,0.7581623931408192,0.1455438766639775,1.0
0.6981758624834715,0.563374131388739,0.513276883012278,0.853946356747551,0.5667333127047978,0.8294621076723201,0.4983511162618183,-1.0
0.13003866650639098,0.15165409440794528,0.1729959770444915,0.7413046988376971,0.11281032061504773,0.5911393066038441,0.14960318548462753,-1.0
0.3150568978643266,0.3742654988110166,0.22301177172947415,0.902973763073876,0.2625298518712462,0.3847713171443544,0.31669824922462775,-1.0
0.18137696838562326,0.16140894459100713,0.2356290485238463,0.6773996687855837,0.14780345765993066,0.8054757695280029,0.1700108578573219,1.0
0.9021016147774172,0.5275598058309229,0.7759755399603743,0.6639103662564808,0.7273423305484811,0.8547714595943625,0.5377285285510652,-1.0
0.07670693592979926,0.06290239452532732,0.13675382306325426,0.5988607161288643,0.06261950666063679,0.750132903223569,0.07347118049492012,-1.0
0.11858396441880033,0.08957122419833922,0.2128795590533828,0.5292273867637203,0.09756107236648974,0.6122831678765882,0.12061554477627377,1.0
0.21603658292262692,0.19128325687050882,0.2677572626637325,0.6907480033764486,0.17700870365521784,0.7309129906351959,0.2068712870048719,1.0
0.1432463837801018,0.13700436571070682,0.19926467667072903,0.6795954308044198,0.11876085973389189,0.6439127830181504,0.1501160111782531,1.0
0.18115658933365386,0.14922858332826824,0.25167319357280776,0.6281299079422581,0.1469465800268171,0.7790805534602039,0.16223187899622793,-1.0
0.5040018832391714,0.3856049467412719,0.4745348492864346,0.7467666297359111,0.41225335015352393,0.7822028359491933,0.3741953423303935,-1.0
0.6772548783908322,0.5248251053957406,0.5366591178111818,0.8194864851136218,0.5604297082649021,0.7535785933239498,0.5101740095512581,-1.0
0.21809512361261368,0.20221562341366675,0.25194001456259413,0.7275335892235592,0.17929767770293323,0.6572771420656562,0.2158187964567882,1.0
0.07129763192691428,0.07060462674900561,0.11900622554299368,0.6546145831513883,0.05712517554090401,0.7751379169590201,0.07093784081139992,1.0
0.2187412349240694,0.13329575246029648,0.37920679925808387,0.3163600435359415,0.18281642983520974,0.7620039033058125,0.2022808716497352,1.0
0.31734583483591783,0.2583743092877789,0.3584921165159231,0.6946850224184653,0.2625298518712462,0.8372652491361745,0.27184668724704486,-1.0
