fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.22123893805309733,0.3219178082191781,0.02,0.0958904109589041,0.11705685618729082,0.323943661971831,0.31095406360424027,0.5411160058737156,0.637795275590551,0.11976047904191618,0.19999999999999984,0.6
0.25663716814159293,0.2534246575342466,0.19,0.0684931506849315,0.10702341137123747,0.1267605633802817,0.13427561837455831,0.41336270190896024,0.5118110236220473,0.125748502994012,0.19999999999999984,0.4
0.5309734513274336,0.10958904109589043,0.39,1.0,0.09531772575250838,0.07042253521126761,0.06007067137809187,0.9199706314243731,0.2992125984251969,0.1976047904191617,0.12307692307692292,0.4
0.1858407079646018,0.23287671232876714,0.24,0.0547945205479452,0.10869565217391305,0.23943661971830985,0.0989399293286219,0.34728340675477415,0.5118110236220473,0.16167664670658682,0.33846153846153837,0.6
0.5663716814159292,0.054794520547945216,0.48,0.07534246575342467,0.5535117056856186,0.07042253521126761,0.04240282685512368,0.5748898678414114,0.4409448818897636,0.2275449101796407,0.32307692307692304,0.4
0.21238938053097348,0.29452054794520555,0.13,0.08904109589041098,0.10535117056856187,0.19718309859154928,0.10247349823321555,0.42804698972099975,0.48818897637795267,0.155688622754491,0.19999999999999984,0.6
0.24778761061946908,0.2534246575342466,0.27,0.08219178082191782,0.09866220735785954,0.18309859154929578,0.06713780918727916,0.2797356828193825,0.48031496062992135,0.17964071856287425,0.5538461538461538,0.6
0.14159292035398233,0.226027397260274,0.2,0.04794520547945206,0.09531772575250838,0.028169014084507043,0.03180212014134275,0.42070484581497997,0.5275590551181104,0.13772455089820362,0.12307692307692292,0.4
0.5132743362831859,0.3116438356164383,0.61,0.11643835616438358,0.10702341137123747,0.14084507042253522,0.0636042402826855,0.7290748898678429,0.3307086614173229,0.21556886227544908,0.09230769230769226,0.4
0.21238938053097348,0.46917808219178087,0.0,0.10958904109589042,0.0936454849498328,0.08450704225352113,0.04946996466431095,0.5014684287812056,0.5826771653543307,0.13772455089820362,0.18461538461538451,0.4
0.32743362831858414,0.10958904109589043,0.48,0.08219178082191782,0.13545150501672243,0.07042253521126761,0.02120141342756184,0.29441997063142206,0.4094488188976376,0.17365269461077845,0.6153846153846154,0.8
0.35398230088495575,0.27397260273972607,0.38,0.0410958904109589,0.14046822742474918,0.056338028169014086,0.04240282685512368,0.48384728340675487,0.3622047244094489,0.11377245508982037,0.15384615384615385,0.4
0.2654867256637168,0.2054794520547945,0.08,0.12328767123287673,0.12040133779264216,0.19718309859154928,0.14840989399293286,0.49412628487518584,0.37007874015748027,0.155688622754491,0.2461538461538461,0.4
0.32743362831858414,0.09589041095890412,0.37,0.034246575342465745,0.10702341137123747,0.09859154929577464,0.06007067137809187,0.5381791483113044,0.4094488188976376,0.22155688622754488,0.18461538461538451,0.6
0.27433628318584075,0.2534246575342466,0.26,0.0684931506849315,0.08361204013377928,0.11267605633802817,0.08833922261484099,0.4794419970631463,0.5118110236220473,0.18562874251497008,0.18461538461538451,0.4
0.17699115044247787,0.3150684931506849,0.02,0.10273972602739727,0.09531772575250838,0.2535211267605634,0.12014134275618374,0.2790014684287838,0.5039370078740156,0.1976047904191617,0.6461538461538461,0.6
0.23008849557522126,0.17808219178082194,0.38,0.13013698630136986,0.0936454849498328,0.30985915492957744,0.127208480565371,0.25624082232011763,0.47244094488188965,0.2335329341317365,0.6923076923076923,0.8
0.4690265486725664,0.15753424657534246,0.55,0.08219178082191782,0.08361204013377928,0.056338028169014086,0.028268551236749116,0.5161527165932451,0.4094488188976376,0.2754491017964072,0.33846153846153837,0.4
0.3628318584070796,0.3972602739726027,0.24,0.10958904109589042,0.35785953177257523,0.056338028169014086,0.03180212014134275,0.6629955947136568,0.4566929133858266,0.16167664670658682,0.09230769230769226,0.6
0.2831858407079646,0.4383561643835617,0.04,0.0958904109589041,0.13377926421404684,0.19718309859154928,0.1696113074204947,0.5088105726872254,0.4094488188976376,0.19161676646706588,0.21538461538461545,0.4
0.23008849557522126,0.20205479452054795,0.36,0.07534246575342467,0.1153846153846154,0.16901408450704225,0.13780918727915195,0.5234948604992649,0.5826771653543307,0.18562874251497008,0.12307692307692292,0.4
0.38053097345132747,0.13698630136986303,0.31,0.07534246575342467,0.12709030100334448,0.15492957746478872,0.045936395759717315,0.41336270190896024,0.33858267716535423,0.1317365269461078,0.3076923076923077,0.6
0.3716814159292036,0.1232876712328767,0.38,0.0958904109589041,0.0802675585284281,0.2535211267605634,0.2332155477031802,0.3935389133627052,0.5118110236220473,0.2335329341317365,0.5230769230769231,0.6
0.30973451327433627,0.2808219178082192,0.22,0.08904109589041098,0.11036789297658864,0.4507042253521127,0.29328621908127206,0.4926578560939802,0.4094488188976376,0.07784431137724551,0.18461538461538451,0.6
0.2654867256637168,0.2534246575342466,0.33,0.0684931506849315,0.10367892976588629,0.36619718309859156,0.2791519434628975,0.513215859030834,0.5275590551181104,0.1497005988023952,0.09230769230769226,0.4
0.3008849557522124,0.13013698630136986,0.45,0.08219178082191782,0.3411371237458194,0.056338028169014086,0.0353356890459364,0.2577092511013232,0.3228346456692912,0.28742514970059885,0.6307692307692307,0.8
0.25663716814159293,0.3356164383561644,0.2,0.0547945205479452,0.10702341137123747,0.49295774647887325,0.19081272084805653,0.35756240822320506,0.28346456692913385,0.04191616766467066,0.13846153846153852,0.4
0.5044247787610621,0.21917808219178084,0.5,0.24657534246575344,0.1588628762541806,0.056338028169014086,0.024734982332155476,0.5822320117474312,0.4251968503937006,0.2994011976047904,0.4769230769230769,0.4
0.2654867256637168,0.2671232876712329,0.15,0.13013698630136986,0.16387959866220736,0.4507042253521127,0.23674911660777384,0.3986784140969207,0.33858267716535423,0.17964071856287425,0.27692307692307677,0.6
0.2831858407079646,0.29109589041095896,0.12,0.10958904109589042,0.0936454849498328,0.14084507042253522,0.10247349823321555,0.43538913362701953,0.47244094488188965,0.16766467065868262,0.4923076923076922,0.6
0.2831858407079646,0.28767123287671237,0.26,0.07534246575342467,0.12709030100334448,0.30985915492957744,0.14840989399293286,0.589574155653451,0.5275590551181104,0.24550898203592814,0.12307692307692292,0.6
0.2654867256637168,0.18493150684931509,0.31,0.0958904109589041,0.11705685618729082,0.30985915492957744,0.22968197879858657,0.5969162995594707,0.6141732283464567,0.19161676646706588,0.19999999999999984,0.4
0.4336283185840708,0.18493150684931509,0.41,0.547945205479452,0.09531772575250838,0.23943661971830985,0.1166077738515901,0.6255506607929511,0.4330708661417323,0.28742514970059885,0.38461538461538464,0.8
0.23893805309734514,0.2534246575342466,0.1,0.11643835616438358,0.0936454849498328,0.04225352112676056,0.028268551236749116,0.40748898678413786,0.4409448818897636,0.0838323353293413,0.32307692307692304,0.4
0.1327433628318584,0.3287671232876712,0.08,0.06164383561643836,0.09866220735785954,0.18309859154929578,0.13780918727915195,0.24155653450807807,0.5039370078740156,0.125748502994012,0.39999999999999997,0.4
0.2654867256637168,0.3424657534246575,0.32,0.08904109589041098,0.11705685618729082,0.08450704225352113,0.1696113074204947,0.4794419970631463,0.48818897637795267,0.11377245508982037,0.15384615384615385,0.4
0.1504424778761062,0.2671232876712329,0.13,0.0958904109589041,0.10702341137123747,0.39436619718309857,0.12014134275618374,0.4162995594713632,0.5354330708661417,0.25149700598802394,0.39999999999999997,0.6
0.23008849557522126,0.3356164383561644,0.08,0.2123287671232877,0.11705685618729082,0.352112676056338,0.36042402826855124,0.46549192364170544,0.40157480314960625,0.10778443113772455,0.15384615384615385,0.4
0.23893805309734514,0.17808219178082194,0.21,0.07534246575342467,0.1137123745819398,0.08450704225352113,0.10247349823321555,0.4427312775330393,0.46456692913385833,0.0838323353293413,0.16923076923076918,0.4
0.6548672566371682,0.2602739726027397,0.59,0.034246575342465745,0.1020066889632107,0.30985915492957744,0.127208480565371,0.5822320117474312,0.14173228346456676,0.20958083832335334,0.32307692307692304,0.8
0.2831858407079646,0.13698630136986303,0.44,0.12328767123287673,0.15384615384615385,0.09859154929577464,0.038869257950530034,0.5323054331864903,0.46456692913385833,0.2694610778443114,0.39999999999999997,0.8
0.38053097345132747,0.17808219178082194,0.4,0.08904109589041098,0.0936454849498328,0.15492957746478872,0.07773851590106007,0.35168869309838274,0.41732283464566927,0.25149700598802394,0.6461538461538461,0.8
0.29203539823008856,0.0410958904109589,0.4,0.08904109589041098,0.06187290969899667,0.5211267605633803,0.21554770318021202,0.43538913362701953,0.46456692913385833,0.35928143712574856,0.44615384615384623,0.4
0.19469026548672566,0.30136986301369867,0.03,0.0547945205479452,0.12040133779264216,0.23943661971830985,0.10247349823321555,0.49412628487518584,0.5511811023622047,0.17964071856287425,0.2461538461538461,0.6
0.32743362831858414,0.09589041095890412,0.37,0.034246575342465745,0.10702341137123747,0.09859154929577464,0.06007067137809187,0.5381791483113044,0.4094488188976376,0.22155688622754488,0.18461538461538451,0.6
0.3185840707964601,0.18493150684931509,0.49,0.0958904109589041,0.14548494983277593,0.647887323943662,0.44876325088339225,0.5748898678414114,0.5039370078740156,0.3952095808383233,0.21538461538461545,0.4
0.4159292035398231,0.4486301369863014,0.27,0.13013698630136986,0.11036789297658864,0.323943661971831,0.17667844522968199,0.6116005873715102,0.4488188976377953,0.2035928143712575,0.33846153846153837,0.6
0.3893805309734513,0.2465753424657534,0.32,0.13013698630136986,0.12040133779264216,0.28169014084507044,0.4098939929328622,0.6116005873715102,0.4566929133858266,0.17365269461077845,0.15384615384615385,0.4
0.22123893805309733,0.2465753424657534,0.28,0.13013698630136986,0.0936454849498328,0.07042253521126761,0.0353356890459364,0.4955947136563914,0.39370078740157494,0.11976047904191618,0.2923076923076924,0.4
0.2035398230088496,0.19178082191780824,0.14,0.10273972602739727,0.12207357859531774,0.28169014084507044,0.12014134275618374,0.49412628487518584,0.5433070866141734,0.17964071856287425,0.19999999999999984,0.6
0.053097345132743404,0.15068493150684933,0.0,0.06164383561643836,0.06354515050167225,0.36619718309859156,0.20141342756183744,0.11233480176211712,0.7401574803149609,0.2754491017964072,0.8615384615384615,0.6
0.22123893805309733,0.06849315068493152,0.49,0.06164383561643836,0.04515050167224081,0.09859154929577464,0.04240282685512368,0.24743024963289226,0.5118110236220473,0.13772455089820362,0.6153846153846154,0.6
0.07964601769911507,0.2534246575342466,0.03,0.06164383561643836,0.053511705685618735,0.38028169014084506,0.2862190812720848,0.05359765051395083,0.5984251968503937,0.2934131736526946,0.8615384615384615,1.0
0.00884955752212394,0.3287671232876712,0.17,0.0958904109589041,0.07692307692307676,0.22535211267605634,0.35335689045936397,0.22980910425844156,0.8740157480314963,0.16167664670658682,0.6923076923076923,0.6
0.336283185840708,0.3424657534246575,0.12,0.06164383561643836,0.10033444816053512,0.5211267605633803,0.1413427561837456,0.36490455212922485,0.5039370078740156,0.3353293413173653,0.5230769230769231,0.6
0.3716814159292036,0.29452054794520555,0.04,0.08904109589041098,0.17892976588628762,0.18309859154929578,0.17667844522968199,0.45007342143905904,0.37007874015748027,0.16167664670658682,0.38461538461538464,0.6
0.2654867256637168,0.15753424657534246,0.6,0.11643835616438358,0.1020066889632107,0.30985915492957744,0.13427561837455831,0.4765051395007351,0.5039370078740156,0.2754491017964072,0.4153846153846153,0.6
0.336283185840708,0.3424657534246575,0.12,0.06164383561643836,0.10033444816053512,0.5211267605633803,0.1413427561837456,0.36490455212922485,0.5039370078740156,0.3353293413173653,0.5230769230769231,0.6
0.08849557522123894,0.13013698630136986,0.78,0.8904109589041096,0.10367892976588629,0.30985915492957744,0.303886925795053,0.49192364170338154,0.5118110236220473,0.08982035928143711,0.32307692307692304,0.6
0.38053097345132747,0.2602739726027397,0.21,0.08904109589041098,0.12709030100334448,0.28169014084507044,0.1166077738515901,0.5029368575624111,0.46456692913385833,0.2994011976047904,0.4153846153846153,0.6
0.11504424778761067,0.11643835616438356,0.25,0.8561643835616438,0.09197324414715721,1.0,0.5441696113074205,0.5242290748898718,0.46456692913385833,0.125748502994012,0.2923076923076924,0.6
0.22123893805309733,0.2123287671232877,0.42,0.3150684931506849,0.09866220735785954,0.38028169014084506,0.43109540636042404,0.5308370044052847,0.5354330708661417,0.2275449101796407,0.32307692307692304,0.4
0.30973451327433627,0.17808219178082194,0.28,0.08219178082191782,0.09030100334448161,0.16901408450704225,0.08480565371024736,0.49412628487518584,0.38582677165354323,0.23952095808383234,0.19999999999999984,0.8
0.35398230088495575,0.2534246575342466,0.28,0.0684931506849315,0.16387959866220736,0.2676056338028169,0.45936395759717313,0.5234948604992649,0.14960629921259844,0.9700598802395209,0.23076923076923078,0.6
0.3628318584070796,0.4794520547945205,0.02,0.020547945205479447,0.09698996655518397,0.49295774647887325,0.14840989399293286,0.3766519823788532,0.3622047244094489,0.1497005988023952,0.21538461538461545,0.4
0.5044247787610621,0.19863013698630136,0.42,0.10273972602739727,0.33612040133779264,0.07042253521126761,0.028268551236749116,0.6850220264317161,0.35433070866141725,0.17365269461077845,0.16923076923076918,0.6
0.32743362831858414,0.4006849315068493,0.12,0.11643835616438358,0.13377926421404684,0.15492957746478872,0.07773851590106007,0.6850220264317161,0.6062992125984251,0.2335329341317365,0.2461538461538461,0.4
0.23008849557522126,0.3287671232876712,0.04,0.10958904109589042,0.10702341137123747,0.23943661971830985,0.28975265017667845,0.5418502202643143,0.6220472440944881,0.1317365269461078,0.16923076923076918,0.4
0.1504424778761062,0.1643835616438356,0.19,0.15753424657534248,0.10535117056856187,0.19718309859154928,0.1166077738515901,0.40602055800294046,0.6456692913385828,0.11377245508982037,0.6615384615384614,0.6
0.35398230088495575,0.27397260273972607,0.38,0.0410958904109589,0.14046822742474918,0.056338028169014086,0.04240282685512368,0.48384728340675487,0.3622047244094489,0.11377245508982037,0.15384615384615385,0.4
0.7256637168141593,0.4931506849315068,0.63,0.10273972602739727,0.12709030100334448,0.16901408450704225,0.10247349823321555,0.7070484581497836,0.28346456692913385,0.16167664670658682,0.3076923076923077,0.6
0.22123893805309733,0.36986301369863017,0.0,0.20547945205479454,0.12374581939799331,0.22535211267605634,0.13780918727915195,0.5528634361233521,0.5669291338582677,0.125748502994012,0.16923076923076918,0.4
0.25663716814159293,0.2808219178082192,0.06,0.11643835616438358,0.12374581939799331,0.2676056338028169,0.13427561837455831,0.4720998531571265,0.5039370078740156,0.155688622754491,0.3538461538461537,0.6
0.168141592920354,0.23287671232876714,0.14,0.10273972602739727,0.17056856187290972,0.11267605633802817,0.10954063604240283,0.5323054331864903,0.7244094488188978,0.19161676646706588,0.21538461538461545,0.4
0.336283185840708,0.11643835616438356,0.4,0.0547945205479452,0.09197324414715721,0.09859154929577464,0.04946996466431095,0.43759177679882383,0.5118110236220473,0.16167664670658682,0.32307692307692304,0.4
0.44247787610619466,0.28767123287671237,0.42,0.10273972602739727,0.1153846153846154,0.3380281690140845,0.1625441696113074,0.5088105726872254,0.3622047244094489,0.2275449101796407,0.46153846153846156,0.6
0.5398230088495575,0.15753424657534246,0.53,0.11643835616438358,0.09698996655518397,0.056338028169014086,0.0353356890459364,0.5234948604992649,0.3228346456692912,0.19161676646706588,0.39999999999999997,1.0
0.3628318584070796,0.39041095890410954,0.31,0.14383561643835618,0.12374581939799331,0.30985915492957744,0.26501766784452296,0.7437591776798824,0.5826771653543307,0.24550898203592814,0.4923076923076922,0.6
0.19469026548672566,0.3219178082191781,0.06,0.3493150684931507,0.0802675585284281,0.14084507042253522,0.04240282685512368,0.45007342143905904,0.5275590551181104,0.155688622754491,0.3692307692307693,0.8
0.3451327433628319,0.19178082191780824,0.4,0.3698630136986301,0.06354515050167225,0.028169014084507043,0.014134275618374558,0.41042584434654905,0.4251968503937006,0.13772455089820362,0.5538461538461538,0.2
0.25663716814159293,0.3150684931506849,0.03,0.2191780821917808,0.1137123745819398,0.36619718309859156,0.1413427561837456,0.4295154185022053,0.2204724409448818,0.0838323353293413,0.12307692307692292,0.4
0.6283185840707964,0.2534246575342466,0.49,0.08904109589041098,0.11872909698996657,0.056338028169014086,0.03180212014134275,0.7290748898678429,0.35433070866141725,0.05988023952095807,0.12307692307692292,0.4
0.4601769911504425,0.36986301369863017,0.39,0.15753424657534248,0.11872909698996657,0.28169014084507044,0.1872791519434629,0.6483113069016172,0.4960629921259843,0.2275449101796407,0.4769230769230769,0.8
0.1327433628318584,0.2465753424657534,0.09,0.0547945205479452,0.11036789297658864,0.23943661971830985,0.08480565371024736,0.29001468428781346,0.5590551181102363,0.125748502994012,0.4307692307692306,0.6
0.5398230088495575,0.2123287671232877,0.39,0.08904109589041098,0.15719063545150502,0.09859154929577464,0.09187279151943463,0.6262848751835579,0.11811023622047241,0.10179640718562874,0.18461538461538451,0.4
0.22123893805309733,0.363013698630137,0.18,0.06164383561643836,0.09698996655518397,0.16901408450704225,0.12014134275618374,0.5088105726872254,0.5511811023622047,0.16167664670658682,0.10769230769230759,0.4
0.2654867256637168,0.35958904109589046,0.03,0.0684931506849315,0.12374581939799331,0.18309859154929578,0.18021201413427562,0.5014684287812056,0.4960629921259843,0.07784431137724551,0.2923076923076924,0.4
0.3008849557522124,0.3150684931506849,0.16,0.07534246575342467,0.18060200668896323,0.028169014084507043,0.0035335689045936395,0.3281938325991179,0.3779527559055119,0.1497005988023952,0.4307692307692306,0.6
0.24778761061946908,0.3527397260273973,0.1,0.10273972602739727,0.1137123745819398,0.2112676056338028,0.09540636042402827,0.5352422907489014,0.6614173228346458,0.21556886227544908,0.3692307692307693,0.8
0.35398230088495575,0.23972602739726026,0.47,0.10273972602739727,0.10367892976588629,0.08450704225352113,0.0812720848056537,0.5748898678414114,0.26771653543307083,0.07784431137724551,0.16923076923076918,0.4
0.32743362831858414,0.3150684931506849,0.13,0.136986301369863,0.14046822742474918,0.18309859154929578,0.20141342756183744,0.6116005873715102,0.33858267716535423,0.17365269461077845,0.10769230769230759,0.6
0.24778761061946908,0.35616438356164387,0.17,0.3082191780821918,0.2608695652173913,0.7183098591549296,0.3250883392226148,0.5352422907489014,0.4251968503937006,0.10179640718562874,0.16923076923076918,0.4
0.32743362831858414,0.09589041095890412,0.42,0.07534246575342467,0.1137123745819398,0.14084507042253522,0.07420494699646643,0.5381791483113044,0.37007874015748027,0.28143712574850305,0.15384615384615385,0.6
0.24778761061946908,0.3219178082191781,0.08,0.23972602739726032,0.12374581939799331,0.07042253521126761,0.0812720848056537,0.5381791483113044,0.5039370078740156,0.10179640718562874,0.09230769230769226,0.2
0.2035398230088496,0.4246575342465754,0.03,0.0958904109589041,0.07023411371237458,0.08450704225352113,0.0353356890459364,0.3678414096916279,0.5590551181102363,0.17964071856287425,0.4769230769230769,0.6
0.495575221238938,0.2534246575342466,0.63,0.136986301369863,0.10033444816053512,0.1267605633802817,0.0706713780918728,0.49412628487518584,0.3307086614173229,0.2694610778443114,0.6307692307692307,0.8
0.35398230088495575,0.13356164383561644,0.4,0.08904109589041098,0.11204013377926422,0.028169014084507043,0.0,0.37077826725403906,0.41732283464566927,0.2035928143712575,0.5384615384615384,0.6
0.2035398230088496,0.2602739726027397,0.04,0.0410958904109589,0.12207357859531774,0.2535211267605634,0.1519434628975265,0.42070484581497997,0.48031496062992135,0.2694610778443114,0.16923076923076918,0.4
0.29203539823008856,0.1232876712328767,0.68,0.5068493150684932,0.06354515050167225,0.5140845070422535,1.0,0.22687224669603856,0.21259842519685013,0.10778443113772455,0.6000000000000001,0.8
0.1327433628318584,0.17808219178082194,0.15,0.06164383561643836,0.10033444816053512,0.07042253521126761,0.045936395759717315,0.3986784140969207,0.5354330708661417,0.14371257485029937,0.15384615384615385,0.4
0.4601769911504425,0.36986301369863017,0.39,0.15753424657534248,0.11872909698996657,0.28169014084507044,0.1872791519434629,0.6483113069016172,0.4960629921259843,0.2275449101796407,0.4769230769230769,0.8
0.23893805309734514,0.4178082191780822,0.24,0.0684931506849315,0.1605351170568562,0.23943661971830985,0.3392226148409894,0.48678414096916606,0.4094488188976376,0.155688622754491,0.13846153846153852,0.4
0.17699115044247787,0.5753424657534246,0.0,0.06164383561643836,0.11705685618729082,0.056338028169014086,0.0353356890459364,0.25917767988252877,0.5984251968503937,0.06586826347305388,0.5384615384615384,0.6
0.7079646017699115,0.13013698630136986,0.72,0.08904109589041098,0.10033444816053512,0.07042253521126761,0.0812720848056537,0.6336270190895777,0.11023622047244074,0.2934131736526946,0.21538461538461545,1.0
0.5132743362831859,0.19863013698630136,0.55,0.15753424657534248,0.10702341137123747,0.29577464788732394,0.1696113074204947,0.6997063142437637,0.3228346456692912,0.3353293413173653,0.23076923076923078,0.6
0.336283185840708,0.30136986301369867,0.04,0.07534246575342467,0.11705685618729082,0.1267605633802817,0.05653710247349823,0.5528634361233521,0.3779527559055119,0.06586826347305388,0.18461538461538451,0.4
0.7256637168141593,0.339041095890411,0.66,0.33561643835616434,0.11872909698996657,0.08450704225352113,0.127208480565371,0.8906020558002941,0.2598425196850392,0.23952095808383234,0.2461538461538461,0.8
0.19469026548672566,0.19863013698630136,0.31,0.541095890410959,0.12040133779264216,0.352112676056338,0.13780918727915195,0.5998531571218819,0.5039370078740156,0.18562874251497008,0.26153846153846144,0.6
0.25663716814159293,0.2123287671232877,0.3,0.08904109589041098,0.08361204013377928,0.07042253521126761,0.02120141342756184,0.3582966226138038,0.5511811023622047,0.2335329341317365,0.4769230769230769,0.8
0.6814159292035399,0.2602739726027397,0.49,0.08904109589041098,0.12876254180602006,0.056338028169014086,0.028268551236749116,0.7437591776798824,0.35433070866141725,0.06586826347305388,0.18461538461538451,0.4
0.48672566371681414,0.226027397260274,0.23,0.0684931506849315,0.11705685618729082,0.1267605633802817,0.04240282685512368,0.5631424375917748,0.3779527559055119,0.19161676646706588,0.13846153846153852,0.6
0.19469026548672566,0.36986301369863017,0.07,0.04794520547945206,0.09698996655518397,0.2112676056338028,0.19434628975265017,0.4148311306901658,0.4330708661417323,0.16167664670658682,0.13846153846153852,0.4
0.23008849557522126,0.39383561643835613,0.13,0.07534246575342467,0.10702341137123747,0.15492957746478872,0.04946996466431095,0.3957415565345095,0.4330708661417323,0.125748502994012,0.26153846153846144,0.4
0.19469026548672566,0.3287671232876712,0.18,0.0684931506849315,0.11204013377926422,0.23943661971830985,0.2826855123674912,0.49412628487518584,0.6692913385826771,0.14371257485029937,0.13846153846153852,0.6
0.23008849557522126,0.39383561643835613,0.13,0.07534246575342467,0.10702341137123747,0.15492957746478872,0.04946996466431095,0.3957415565345095,0.4330708661417323,0.125748502994012,0.26153846153846144,0.4
0.24778761061946908,0.2534246575342466,0.19,0.14383561643835618,0.10869565217391305,0.2112676056338028,0.10954063604240283,0.4794419970631463,0.4960629921259843,0.10778443113772455,0.32307692307692304,0.4
0.21238938053097348,0.4212328767123288,0.05,0.07534246575342467,0.1153846153846154,0.16901408450704225,0.1696113074204947,0.4794419970631463,0.5118110236220473,0.14371257485029937,0.21538461538461545,0.4
0.495575221238938,0.1643835616438356,0.64,0.136986301369863,0.1839464882943144,0.1267605633802817,0.12367491166077739,0.5822320117474312,0.38582677165354323,0.1976047904191617,0.6307692307692307,0.6
0.32743362831858414,0.3287671232876712,0.25,0.08904109589041098,0.17725752508361203,0.11267605633802817,0.11307420494699646,0.447136563876656,0.3228346456692912,0.11976047904191618,0.21538461538461545,0.4
